50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Desenvolvimento Web;CC+EC;68;1000
42;2;T2;Desenvolvimento Web;CC+EC;68;1000
43;2;T1;Interação Humano-Computador;CC+ES;68;0010
44;2;T1;Sistemas Distribuídos;SI;102;0100
45;2;T1;Teoria da Computação;CC+ES;68;0010
46;1;T1;Introdução à Computação;CC;68;0001
47;2;T3;Desenvolvimento Web;CC+EC;68;1000
48;2;T1;Inteligência Artificial;CC+SI;68;0100
49;1;T2;Sistemas Distribuídos;SI;102;0100
50;2;T1;Computação em Nuvem;CC+ES;68;1000

nome;CHmin1;CHmax1;CHmax2;preferencias;areas
Antonio Silva;150;260;250;15;0011;
1;5;
4;6;
5;4;
22;1;
25;4;
27;1;
28;9;
29;4;
31;10;
32;2;
37;8;
39;10;
42;1;
47;2;
50;6;
Maria Oliveira;50;230;220;12;0101;
1;5;
12;4;
13;10;
14;6;
15;7;
18;2;
20;5;
23;7;
34;10;
37;7;
38;9;
50;4;
Carlos Ferreira;50;210;200;11;1100;
9;6;
12;4;
15;2;
18;5;
21;8;
23;4;
25;8;
37;6;
43;3;
48;3;
49;8;
Laura Mendes;80;250;240;15;1001;
2;10;
3;2;
7;10;
10;8;
11;1;
13;5;
15;8;
16;7;
19;7;
27;5;
35;7;
39;6;
42;9;
48;9;
49;5;
André Santos;50;220;210;9;0010;
9;9;
25;2;
36;2;
38;4;
39;2;
41;10;
42;8;
43;1;
50;6;
Ana Rodrigues;50;270;260;17;0111;
2;10;
4;9;
5;8;
7;10;
8;6;
19;7;
22;3;
26;4;
28;6;
29;7;
32;5;
35;2;
36;5;
40;2;
42;10;
47;2;
48;3;
Pedro Almeida;50;290;280;16;1011;
8;8;
9;4;
10;8;
11;8;
15;3;
19;4;
23;2;
26;4;
30;2;
33;3;
37;9;
38;7;
40;7;
44;4;
46;4;
48;10;
Fernanda Pereira;50;240;230;13;0101;
2;4;
3;1;
8;5;
13;3;
16;2;
20;6;
32;1;
34;4;
35;4;
37;8;
42;10;
48;7;
50;5;
Ricardo Gomes;50;310;300;14;1010;
12;5;
15;6;
21;7;
22;8;
24;10;
27;8;
29;5;
30;3;
37;6;
41;8;
43;2;
45;4;
47;5;
48;4;
Carla Lima;50;450;440;11;0100;
12;10;
13;5;
14;8;
19;10;
23;5;
25;10;
26;6;
36;3;
44;8;
48;7;
50;9;
