150;30;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Banco de Dados;SI+ES;68;0001
42;1;T1;Algoritmos e Programação I;CC;102;0001
43;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
44;1;T1;Sistemas Operacionais;CC+EC;68;0100
45;1;T1;Sistemas Distribuídos;SI;102;0100
46;1;T1;Segurança de Sistemas;SI;102;0100
47;1;T2;Sistemas Operacionais;CC+EC;68;0100
48;1;T1;Redes de Computadores;CC+ES;68;0010
49;1;T1;Engenharia de Software;CC+ES;102;1000
50;1;T3;Sistemas Operacionais;CC+EC;68;0100
51;1;T2;Engenharia de Software;CC+ES;102;1000
52;1;T1;Redes Avançadas;CC+ES;68;0001
53;1;T2;Redes Avançadas;CC+ES;68;0001
54;1;T1;Bioinformática;CC+ES;68;0010
55;1;T1;Computação em Nuvem;CC+ES;68;1000
56;1;T4;Sistemas Operacionais;CC+EC;68;0100
57;1;T1;Interação Humano-Computador;CC+ES;68;0010
58;1;T1;Desenvolvimento Web;CC+EC;68;1000
59;1;T2;Desenvolvimento Web;CC+EC;68;1000
60;1;T2;Redes de Computadores;CC+ES;68;0010
61;1;T2;Banco de Dados;SI+ES;68;0001
62;1;T1;Empreendedorismo em TI;CC+EC;68;1000
63;1;T1;Introdução à Computação;CC;68;0001
64;1;T1;Teoria da Computação;CC+ES;68;0010
65;1;T2;Segurança de Sistemas;SI;102;0100
66;2;T2;Interação Humano-Computador;CC+ES;68;0010
67;2;T3;Desenvolvimento Web;CC+EC;68;1000
68;2;T1;Inteligência Artificial;CC+SI;68;0100
69;2;T5;Sistemas Operacionais;CC+EC;68;0100
70;2;T3;Banco de Dados;SI+ES;68;0001
71;2;T1;Computação Gráfica;CC+EC;68;0100
72;2;T2;Bioinformática;CC+ES;68;0010
73;2;T2;Inteligência Artificial Avançada;CC+ES;102;1000
74;2;T3;Redes Avançadas;CC+ES;68;0001
75;2;T1;Estruturas de Dados;CC+ES;68;0001
76;2;T4;Desenvolvimento Web;CC+EC;68;1000
77;2;T2;Inteligência Artificial;CC+SI;68;0100
78;2;T3;Interação Humano-Computador;CC+ES;68;0010
79;2;T3;Inteligência Artificial Avançada;CC+ES;102;1000
80;2;T3;Inteligência Artificial;CC+SI;68;0100
81;2;T5;Desenvolvimento Web;CC+EC;68;1000
82;2;T4;Interação Humano-Computador;CC+ES;68;0010
83;2;T2;Sistemas Distribuídos;SI;102;0100
84;2;T3;Redes de Computadores;CC+ES;68;0010
85;2;T2;Computação em Nuvem;CC+ES;68;1000
86;2;T3;Computação em Nuvem;CC+ES;68;1000
87;2;T2;Empreendedorismo em TI;CC+EC;68;1000
88;2;T2;Estruturas de Dados;CC+ES;68;0001
89;2;T6;Sistemas Operacionais;CC+EC;68;0100
90;2;T3;Bioinformática;CC+ES;68;0010
91;1;T4;Bioinformática;CC+ES;68;0010
92;2;T2;Introdução à Computação;CC;68;0001
93;2;T3;Sistemas Distribuídos;SI;102;0100
94;2;T3;Segurança de Sistemas;SI;102;0100
95;2;T6;Desenvolvimento Web;CC+EC;68;1000
96;1;T4;Segurança de Sistemas;SI;102;0100
97;1;T1;Compiladores;CC;68;0100
98;2;T5;Interação Humano-Computador;CC+ES;68;0010
99;2;T3;Engenharia de Software;CC+ES;102;1000
100;1;T2;Computação Gráfica;CC+EC;68;0100
101;1;T3;Estruturas de Dados;CC+ES;68;0001
102;2;T4;Inteligência Artificial;CC+SI;68;0100
103;1;T2;Compiladores;CC;68;0100
104;2;T2;Algoritmos e Programação I;CC;102;0001
105;2;T7;Sistemas Operacionais;CC+EC;68;0100
106;2;T5;Segurança de Sistemas;SI;102;0100
107;1;T3;Algoritmos e Programação I;CC;102;0001
108;1;T4;Sistemas Distribuídos;SI;102;0100
109;1;T3;Computação Gráfica;CC+EC;68;0100
110;2;T4;Engenharia de Software;CC+ES;102;1000
111;1;T4;Estruturas de Dados;CC+ES;68;0001
112;2;T4;Computação em Nuvem;CC+ES;68;1000
113;1;T5;Computação em Nuvem;CC+ES;68;1000
114;1;T4;Algoritmos e Programação I;CC;102;0001
115;2;T3;Introdução à Computação;CC;68;0001
116;1;T2;Teoria da Computação;CC+ES;68;0010
117;2;T5;Sistemas Distribuídos;SI;102;0100
118;1;T4;Redes de Computadores;CC+ES;68;0010
119;2;T4;Introdução à Computação;CC;68;0001
120;2;T4;Redes Avançadas;CC+ES;68;0001
121;2;T8;Sistemas Operacionais;CC+EC;68;0100
122;1;T5;Introdução à Computação;CC;68;0001
123;1;T5;Bioinformática;CC+ES;68;0010
124;2;T3;Compiladores;CC;68;0100
125;1;T5;Redes de Computadores;CC+ES;68;0010
126;2;T5;Engenharia de Software;CC+ES;102;1000
127;1;T6;Engenharia de Software;CC+ES;102;1000
128;1;T6;Sistemas Distribuídos;SI;102;0100
129;2;T6;Segurança de Sistemas;SI;102;0100
130;1;T9;Sistemas Operacionais;CC+EC;68;0100
131;2;T6;Interação Humano-Computador;CC+ES;68;0010
132;1;T4;Inteligência Artificial Avançada;CC+ES;102;1000
133;1;T10;Sistemas Operacionais;CC+EC;68;0100
134;1;T6;Computação em Nuvem;CC+ES;68;1000
135;2;T5;Algoritmos e Programação I;CC;102;0001
136;2;T5;Inteligência Artificial Avançada;CC+ES;102;1000
137;1;T4;Computação Gráfica;CC+EC;68;0100
138;1;T7;Engenharia de Software;CC+ES;102;1000
139;2;T6;Redes de Computadores;CC+ES;68;0010
140;1;T4;Compiladores;CC;68;0100
141;1;T11;Sistemas Operacionais;CC+EC;68;0100
142;2;T4;Banco de Dados;SI+ES;68;0001
143;1;T3;Teoria da Computação;CC+ES;68;0010
144;1;T4;Teoria da Computação;CC+ES;68;0010
145;1;T5;Inteligência Artificial;CC+SI;68;0100
146;2;T5;Computação Gráfica;CC+EC;68;0100
147;2;T7;Computação em Nuvem;CC+ES;68;1000
148;1;T5;Estruturas de Dados;CC+ES;68;0001
149;1;T5;Redes Avançadas;CC+ES;68;0001
150;2;T3;Empreendedorismo em TI;CC+EC;68;1000

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;43;0011;
2;8;
8;1;
9;6;
15;9;
21;8;
25;10;
30;2;
31;9;
37;6;
40;1;
41;6;
42;9;
43;9;
48;2;
54;5;
55;1;
58;7;
60;1;
62;2;
63;6;
64;5;
79;5;
81;2;
82;2;
90;7;
91;7;
92;8;
95;2;
110;9;
113;10;
114;5;
115;6;
116;10;
118;10;
120;6;
132;10;
134;1;
135;9;
142;8;
143;9;
144;9;
147;4;
150;9;
Maria Oliveira;50;230;40;220;57;0101;
3;5;
6;8;
8;1;
13;1;
14;3;
15;6;
18;7;
29;2;
30;8;
31;6;
32;10;
36;9;
37;7;
38;2;
42;1;
43;8;
49;8;
50;10;
51;3;
53;3;
56;2;
63;4;
67;5;
68;2;
73;6;
74;3;
75;3;
77;9;
81;8;
85;6;
89;7;
92;5;
95;5;
97;9;
99;5;
101;9;
105;6;
106;1;
110;2;
112;5;
117;8;
119;2;
121;3;
122;4;
124;5;
126;3;
127;3;
128;4;
129;5;
130;7;
134;7;
137;6;
140;1;
141;3;
142;9;
148;8;
149;5;
Carlos Ferreira;50;210;45;200;53;1100;
9;4;
12;6;
15;1;
16;9;
17;6;
25;10;
29;4;
30;10;
37;8;
39;2;
47;4;
48;1;
50;3;
51;10;
60;1;
62;8;
65;3;
66;6;
72;8;
73;1;
76;2;
80;3;
84;3;
86;4;
87;6;
89;7;
93;9;
94;7;
95;9;
97;8;
99;7;
105;2;
106;3;
108;9;
109;10;
110;8;
112;9;
117;5;
118;10;
121;8;
124;8;
125;3;
126;9;
129;1;
130;4;
133;1;
134;8;
136;8;
137;9;
138;7;
140;10;
141;10;
147;9;
Laura Mendes;80;250;75;240;60;1001;
3;6;
4;4;
6;9;
7;7;
8;3;
9;1;
12;7;
13;10;
16;8;
23;6;
24;10;
27;7;
30;7;
31;4;
33;7;
36;6;
38;1;
39;10;
45;8;
47;7;
51;3;
57;4;
58;6;
61;2;
62;1;
66;5;
69;2;
72;10;
73;2;
77;4;
78;3;
79;9;
83;7;
84;1;
85;6;
86;9;
89;3;
93;2;
94;9;
95;3;
97;10;
102;8;
104;9;
110;6;
112;4;
114;7;
116;3;
117;6;
120;6;
121;2;
123;5;
124;10;
126;5;
127;10;
128;2;
129;7;
136;5;
137;5;
140;9;
146;8;
André Santos;50;220;60;210;34;0010;
9;3;
15;6;
16;1;
26;6;
27;6;
29;9;
36;2;
38;9;
39;7;
40;10;
43;10;
48;1;
49;4;
51;3;
58;6;
59;1;
60;4;
62;4;
66;3;
67;2;
78;6;
79;1;
85;3;
95;8;
99;9;
110;4;
112;6;
113;6;
125;9;
126;8;
134;8;
143;3;
144;4;
147;8;
Ana Rodrigues;50;270;55;260;70;0111;
1;1;
3;8;
5;6;
6;4;
11;3;
15;9;
17;7;
18;1;
19;5;
20;10;
21;7;
24;8;
25;3;
27;4;
29;6;
30;4;
32;3;
34;9;
35;6;
36;4;
37;5;
42;10;
47;7;
51;9;
52;3;
59;9;
62;2;
63;10;
65;9;
66;3;
69;1;
72;10;
74;1;
77;8;
80;3;
84;3;
86;6;
90;10;
91;3;
93;3;
94;1;
95;10;
96;10;
101;4;
104;5;
106;7;
108;9;
109;9;
110;7;
111;4;
112;3;
113;1;
115;5;
118;1;
119;1;
120;7;
121;9;
125;2;
126;9;
132;8;
134;4;
135;9;
136;9;
138;4;
139;6;
140;1;
141;8;
143;4;
145;2;
149;3;
Pedro Almeida;50;290;65;280;72;1011;
1;4;
2;7;
4;6;
6;9;
12;1;
14;5;
15;7;
18;3;
20;7;
22;1;
24;1;
25;2;
27;2;
28;8;
29;8;
30;4;
32;6;
33;5;
34;4;
35;8;
36;3;
37;6;
39;9;
43;5;
46;4;
49;3;
52;7;
54;8;
55;3;
56;9;
59;8;
60;7;
64;7;
65;5;
68;5;
71;7;
72;1;
73;1;
74;1;
75;7;
76;3;
77;4;
78;1;
85;4;
86;1;
90;8;
91;10;
93;8;
96;4;
98;5;
99;5;
100;6;
104;10;
106;3;
107;3;
109;3;
110;5;
114;9;
118;3;
120;10;
121;9;
123;2;
128;6;
129;5;
132;6;
134;2;
135;3;
136;6;
139;4;
146;6;
149;5;
150;7;
Fernanda Pereira;50;240;45;230;57;0101;
2;8;
3;3;
4;3;
5;5;
7;3;
8;6;
13;1;
14;9;
16;2;
17;6;
18;8;
24;2;
25;5;
30;9;
31;2;
32;7;
38;5;
42;5;
43;4;
52;7;
55;7;
56;5;
61;7;
62;8;
63;4;
65;5;
71;7;
76;9;
83;5;
87;5;
92;2;
94;4;
99;9;
104;4;
105;10;
108;2;
110;1;
111;10;
113;10;
117;2;
119;7;
120;9;
121;6;
124;2;
128;9;
129;7;
130;8;
132;4;
133;1;
135;1;
137;10;
141;9;
142;8;
145;9;
