150;30;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Introdução à Computação;CC;68;0001
42;1;T1;Segurança de Sistemas;SI;102;0100
43;1;T1;Teoria da Computação;CC+ES;68;0010
44;1;T1;Compiladores;CC;68;0100
45;1;T1;Sistemas Operacionais;CC+EC;68;0100
46;1;T2;Segurança de Sistemas;SI;102;0100
47;1;T3;Segurança de Sistemas;SI;102;0100
48;1;T2;Introdução à Computação;CC;68;0001
49;1;T1;Desenvolvimento Web;CC+EC;68;1000
50;1;T4;Segurança de Sistemas;SI;102;0100
51;1;T1;Computação em Nuvem;CC+ES;68;1000
52;1;T2;Compiladores;CC;68;0100
53;1;T1;Computação Gráfica;CC+EC;68;0100
54;1;T1;Engenharia de Software;CC+ES;102;1000
55;1;T2;Computação em Nuvem;CC+ES;68;1000
56;1;T3;Introdução à Computação;CC;68;0001
57;1;T2;Computação Gráfica;CC+EC;68;0100
58;1;T4;Introdução à Computação;CC;68;0001
59;1;T1;Bioinformática;CC+ES;68;0010
60;1;T1;Interação Humano-Computador;CC+ES;68;0010
61;1;T2;Desenvolvimento Web;CC+EC;68;1000
62;1;T3;Computação Gráfica;CC+EC;68;0100
63;1;T2;Teoria da Computação;CC+ES;68;0010
64;1;T4;Computação Gráfica;CC+EC;68;0100
65;1;T1;Estruturas de Dados;CC+ES;68;0001
66;2;T1;Banco de Dados;SI+ES;68;0001
67;2;T3;Teoria da Computação;CC+ES;68;0010
68;2;T1;Redes Avançadas;CC+ES;68;0001
69;2;T5;Introdução à Computação;CC;68;0001
70;2;T3;Desenvolvimento Web;CC+EC;68;1000
71;2;T2;Engenharia de Software;CC+ES;102;1000
72;2;T1;Empreendedorismo em TI;CC+EC;68;1000
73;2;T2;Redes Avançadas;CC+ES;68;0001
74;2;T3;Engenharia de Software;CC+ES;102;1000
75;2;T1;Algoritmos e Programação I;CC;102;0001
76;2;T4;Teoria da Computação;CC+ES;68;0010
77;2;T5;Computação Gráfica;CC+EC;68;0100
78;2;T5;Segurança de Sistemas;SI;102;0100
79;2;T4;Engenharia de Software;CC+ES;102;1000
80;2;T2;Banco de Dados;SI+ES;68;0001
81;2;T5;Teoria da Computação;CC+ES;68;0010
82;2;T6;Segurança de Sistemas;SI;102;0100
83;2;T2;Interação Humano-Computador;CC+ES;68;0010
84;2;T2;Sistemas Operacionais;CC+EC;68;0100
85;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
86;2;T6;Computação Gráfica;CC+EC;68;0100
87;2;T1;Inteligência Artificial;CC+SI;68;0100
88;2;T3;Interação Humano-Computador;CC+ES;68;0010
89;2;T6;Teoria da Computação;CC+ES;68;0010
90;2;T3;Sistemas Operacionais;CC+EC;68;0100
91;1;T2;Empreendedorismo em TI;CC+EC;68;1000
92;1;T3;Banco de Dados;SI+ES;68;0001
93;2;T2;Inteligência Artificial;CC+SI;68;0100
94;1;T1;Sistemas Distribuídos;SI;102;0100
95;1;T7;Teoria da Computação;CC+ES;68;0010
96;2;T2;Estruturas de Dados;CC+ES;68;0001
97;2;T2;Bioinformática;CC+ES;68;0010
98;2;T7;Computação Gráfica;CC+EC;68;0100
99;1;T3;Estruturas de Dados;CC+ES;68;0001
100;1;T2;Sistemas Distribuídos;SI;102;0100
101;1;T4;Sistemas Operacionais;CC+EC;68;0100
102;1;T3;Computação em Nuvem;CC+ES;68;1000
103;1;T2;Inteligência Artificial Avançada;CC+ES;102;1000
104;2;T3;Sistemas Distribuídos;SI;102;0100
105;2;T4;Estruturas de Dados;CC+ES;68;0001
106;1;T4;Banco de Dados;SI+ES;68;0001
107;1;T5;Engenharia de Software;CC+ES;102;1000
108;1;T8;Computação Gráfica;CC+EC;68;0100
109;1;T3;Inteligência Artificial Avançada;CC+ES;102;1000
110;2;T6;Introdução à Computação;CC;68;0001
111;2;T2;Algoritmos e Programação I;CC;102;0001
112;1;T8;Teoria da Computação;CC+ES;68;0010
113;2;T6;Engenharia de Software;CC+ES;102;1000
114;2;T4;Desenvolvimento Web;CC+EC;68;1000
115;2;T3;Empreendedorismo em TI;CC+EC;68;1000
116;2;T7;Engenharia de Software;CC+ES;102;1000
117;2;T7;Segurança de Sistemas;SI;102;0100
118;1;T5;Banco de Dados;SI+ES;68;0001
119;2;T4;Computação em Nuvem;CC+ES;68;1000
120;2;T5;Computação em Nuvem;CC+ES;68;1000
121;2;T3;Inteligência Artificial;CC+SI;68;0100
122;2;T3;Bioinformática;CC+ES;68;0010
123;1;T6;Banco de Dados;SI+ES;68;0001
124;1;T6;Computação em Nuvem;CC+ES;68;1000
125;1;T4;Empreendedorismo em TI;CC+EC;68;1000
126;2;T4;Sistemas Distribuídos;SI;102;0100
127;1;T5;Desenvolvimento Web;CC+EC;68;1000
128;1;T3;Redes Avançadas;CC+ES;68;0001
129;1;T3;Compiladores;CC;68;0100
130;1;T1;Redes de Computadores;CC+ES;68;0010
131;1;T4;Redes Avançadas;CC+ES;68;0001
132;2;T8;Segurança de Sistemas;SI;102;0100
133;2;T5;Sistemas Operacionais;CC+EC;68;0100
134;1;T7;Banco de Dados;SI+ES;68;0001
135;1;T7;Computação em Nuvem;CC+ES;68;1000
136;1;T6;Sistemas Operacionais;CC+EC;68;0100
137;2;T5;Empreendedorismo em TI;CC+EC;68;1000
138;1;T8;Banco de Dados;SI+ES;68;0001
139;2;T2;Redes de Computadores;CC+ES;68;0010
140;1;T9;Banco de Dados;SI+ES;68;0001
141;2;T7;Introdução à Computação;CC;68;0001
142;1;T9;Segurança de Sistemas;SI;102;0100
143;2;T5;Estruturas de Dados;CC+ES;68;0001
144;1;T8;Engenharia de Software;CC+ES;102;1000
145;1;T6;Estruturas de Dados;CC+ES;68;0001
146;2;T9;Teoria da Computação;CC+ES;68;0010
147;1;T4;Inteligência Artificial Avançada;CC+ES;102;1000
148;2;T4;Bioinformática;CC+ES;68;0010
149;2;T10;Banco de Dados;SI+ES;68;0001
150;2;T9;Engenharia de Software;CC+ES;102;1000

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;63;0011;
3;9;
4;10;
6;2;
7;2;
9;7;
16;3;
21;8;
22;7;
26;4;
29;5;
30;1;
35;1;
36;9;
40;5;
43;6;
48;10;
54;3;
55;7;
59;6;
60;10;
61;4;
63;4;
65;10;
66;6;
67;9;
69;9;
70;6;
71;1;
72;9;
76;10;
79;7;
80;7;
81;9;
88;10;
97;8;
99;6;
103;3;
105;7;
106;4;
110;8;
111;2;
114;7;
115;8;
116;2;
120;3;
122;6;
123;1;
124;6;
125;4;
130;7;
131;5;
134;7;
135;2;
137;4;
138;4;
139;2;
140;4;
141;2;
144;5;
147;2;
148;1;
149;3;
150;8;
Maria Oliveira;50;230;40;220;76;0101;
5;5;
6;2;
7;2;
13;9;
14;10;
18;4;
19;9;
23;2;
29;9;
30;10;
31;10;
32;8;
33;10;
36;3;
37;8;
41;3;
42;4;
44;7;
45;2;
46;5;
48;2;
49;10;
52;6;
53;4;
54;6;
55;5;
61;4;
62;6;
65;4;
66;1;
68;6;
69;8;
71;5;
72;7;
73;8;
77;4;
78;10;
82;6;
84;7;
85;10;
90;5;
91;8;
92;7;
93;7;
96;3;
98;4;
100;9;
101;6;
104;2;
107;10;
108;2;
109;6;
110;1;
113;7;
114;9;
115;6;
116;1;
120;4;
121;3;
123;6;
124;5;
125;8;
127;5;
131;1;
133;6;
134;3;
136;4;
137;5;
138;8;
140;2;
141;4;
143;5;
144;9;
145;3;
147;1;
150;3;
Carlos Ferreira;50;210;45;200;60;1100;
10;5;
12;7;
13;5;
16;10;
18;3;
19;1;
23;7;
26;1;
29;3;
36;1;
37;8;
39;3;
40;7;
44;4;
46;3;
47;1;
52;6;
53;5;
55;3;
57;2;
60;3;
62;8;
63;2;
67;2;
71;8;
74;7;
76;9;
77;6;
79;3;
81;6;
82;7;
83;7;
84;4;
85;3;
87;6;
88;6;
89;4;
90;4;
95;6;
101;6;
103;4;
104;5;
108;1;
112;3;
113;9;
114;5;
115;3;
116;6;
117;9;
121;8;
124;7;
126;4;
132;7;
135;10;
137;5;
139;4;
144;7;
146;3;
147;1;
148;9;
Laura Mendes;80;250;75;240;78;1001;
1;10;
6;9;
7;1;
10;3;
11;2;
17;10;
26;5;
27;1;
28;6;
29;4;
30;2;
31;2;
33;4;
34;4;
37;4;
38;5;
40;9;
41;1;
42;8;
43;1;
44;5;
46;5;
48;10;
57;8;
60;10;
61;3;
62;5;
65;8;
66;3;
67;8;
70;1;
71;3;
72;7;
73;3;
75;5;
76;10;
78;2;
79;9;
81;2;
82;9;
86;4;
87;3;
88;1;
89;7;
90;7;
91;6;
93;4;
94;5;
95;6;
100;1;
105;5;
106;2;
108;5;
109;7;
111;1;
112;6;
115;9;
117;5;
118;3;
120;2;
122;3;
124;6;
126;6;
130;1;
131;8;
132;10;
133;10;
135;2;
138;10;
139;1;
140;10;
141;3;
142;3;
143;2;
144;1;
145;1;
148;7;
149;6;
André Santos;50;220;60;210;40;0010;
15;8;
16;1;
21;8;
22;7;
25;3;
27;9;
28;2;
29;7;
35;10;
36;4;
38;8;
39;10;
40;3;
43;6;
49;6;
54;1;
59;10;
60;1;
70;10;
71;5;
72;7;
79;3;
81;9;
83;9;
88;2;
89;3;
102;1;
109;4;
112;8;
113;10;
115;9;
116;6;
119;3;
122;8;
124;4;
130;5;
135;7;
137;5;
148;1;
150;8;
Ana Rodrigues;50;270;55;260;78;0111;
2;6;
3;2;
4;3;
8;9;
11;9;
13;9;
14;9;
16;7;
18;4;
20;4;
21;7;
22;6;
24;4;
25;10;
26;6;
27;6;
30;2;
33;10;
35;7;
36;6;
37;8;
39;3;
40;5;
42;1;
44;9;
47;5;
48;9;
52;3;
53;3;
56;7;
58;10;
59;10;
61;8;
63;4;
66;10;
68;8;
69;5;
70;8;
71;5;
72;8;
73;1;
74;3;
75;5;
76;6;
78;2;
82;10;
83;4;
84;3;
85;10;
86;2;
88;10;
89;9;
92;4;
94;7;
95;9;
96;4;
97;3;
99;10;
104;7;
110;5;
111;6;
113;8;
115;6;
116;5;
119;3;
120;5;
121;3;
125;7;
127;5;
128;7;
130;6;
131;7;
133;1;
135;10;
141;3;
142;2;
144;2;
149;8;
Pedro Almeida;50;290;65;280;93;1011;
1;5;
2;5;
3;7;
5;6;
6;2;
7;2;
9;2;
10;5;
11;4;
12;4;
13;2;
17;9;
18;10;
20;4;
22;2;
23;2;
24;4;
25;3;
26;8;
27;9;
29;8;
30;9;
32;1;
33;3;
40;1;
41;10;
43;7;
46;3;
47;9;
48;7;
49;4;
50;5;
53;1;
55;2;
56;10;
57;4;
58;5;
59;4;
60;8;
62;10;
64;9;
65;1;
68;9;
70;8;
71;6;
73;2;
74;10;
76;9;
77;4;
78;9;
80;8;
81;3;
82;9;
83;8;
85;5;
86;9;
87;10;
89;3;
