100;20;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Redes Avançadas;CC+ES;68;0001
42;1;T1;Empreendedorismo em TI;CC+EC;68;1000
43;1;T1;Interação Humano-Computador;CC+ES;68;0010
44;1;T1;Estruturas de Dados;CC+ES;68;0001
45;1;T1;Algoritmos e Programação I;CC;102;0001
46;1;T2;Estruturas de Dados;CC+ES;68;0001
47;1;T1;Teoria da Computação;CC+ES;68;0010
48;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
49;1;T1;Engenharia de Software;CC+ES;102;1000
50;1;T2;Engenharia de Software;CC+ES;102;1000
51;1;T1;Sistemas Distribuídos;SI;102;0100
52;1;T2;Sistemas Distribuídos;SI;102;0100
53;1;T1;Desenvolvimento Web;CC+EC;68;1000
54;1;T2;Teoria da Computação;CC+ES;68;0010
55;1;T1;Inteligência Artificial;CC+SI;68;0100
56;1;T3;Engenharia de Software;CC+ES;102;1000
57;1;T1;Segurança de Sistemas;SI;102;0100
58;1;T1;Computação em Nuvem;CC+ES;68;1000
59;1;T4;Engenharia de Software;CC+ES;102;1000
60;1;T2;Segurança de Sistemas;SI;102;0100
61;2;T3;Estruturas de Dados;CC+ES;68;0001
62;2;T2;Algoritmos e Programação I;CC;102;0001
63;2;T4;Estruturas de Dados;CC+ES;68;0001
64;2;T1;Bioinformática;CC+ES;68;0010
65;2;T2;Redes Avançadas;CC+ES;68;0001
66;2;T2;Inteligência Artificial;CC+SI;68;0100
67;2;T2;Interação Humano-Computador;CC+ES;68;0010
68;2;T1;Banco de Dados;SI+ES;68;0001
69;2;T1;Redes de Computadores;CC+ES;68;0010
70;2;T2;Empreendedorismo em TI;CC+EC;68;1000
71;2;T1;Computação Gráfica;CC+EC;68;0100
72;2;T1;Compiladores;CC;68;0100
73;2;T3;Segurança de Sistemas;SI;102;0100
74;2;T5;Engenharia de Software;CC+ES;102;1000
75;2;T1;Sistemas Operacionais;CC+EC;68;0100
76;2;T3;Redes Avançadas;CC+ES;68;0001
77;2;T2;Computação Gráfica;CC+EC;68;0100
78;2;T3;Sistemas Distribuídos;SI;102;0100
79;2;T3;Empreendedorismo em TI;CC+EC;68;1000
80;2;T5;Estruturas de Dados;CC+ES;68;0001
81;2;T2;Inteligência Artificial Avançada;CC+ES;102;1000
82;1;T2;Compiladores;CC;68;0100
83;1;T2;Bioinformática;CC+ES;68;0010
84;2;T3;Algoritmos e Programação I;CC;102;0001
85;2;T4;Sistemas Distribuídos;SI;102;0100
86;1;T2;Sistemas Operacionais;CC+EC;68;0100
87;2;T3;Inteligência Artificial Avançada;CC+ES;102;1000
88;1;T3;Teoria da Computação;CC+ES;68;0010
89;2;T3;Interação Humano-Computador;CC+ES;68;0010
90;1;T3;Sistemas Operacionais;CC+EC;68;0100
91;2;T2;Computação em Nuvem;CC+ES;68;1000
92;1;T4;Segurança de Sistemas;SI;102;0100
93;2;T3;Compiladores;CC;68;0100
94;1;T3;Computação em Nuvem;CC+ES;68;1000
95;2;T3;Inteligência Artificial;CC+SI;68;0100
96;2;T6;Estruturas de Dados;CC+ES;68;0001
97;2;T4;Inteligência Artificial;CC+SI;68;0100
98;2;T4;Inteligência Artificial Avançada;CC+ES;102;1000
99;2;T5;Inteligência Artificial Avançada;CC+ES;102;1000
100;1;T4;Interação Humano-Computador;CC+ES;68;0010

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;22;0011;
1;4;
5;2;
9;7;
25;5;
27;5;
30;8;
31;1;
36;6;
39;8;
41;10;
42;1;
43;2;
44;2;
49;8;
53;1;
61;10;
64;6;
69;4;
89;1;
91;6;
99;5;
100;6;
Maria Oliveira;50;230;40;220;31;0101;
2;7;
7;6;
14;8;
15;7;
18;6;
19;7;
23;1;
26;7;
29;3;
30;9;
32;6;
34;4;
35;5;
45;4;
46;5;
48;6;
53;3;
58;2;
63;3;
71;10;
74;8;
78;4;
81;8;
82;8;
85;10;
87;7;
92;8;
93;5;
95;10;
97;10;
99;5;
Carlos Ferreira;50;210;45;200;26;1100;
19;5;
22;1;
26;2;
30;9;
38;2;
47;6;
49;9;
50;2;
53;4;
54;4;
56;1;
57;7;
59;10;
67;8;
72;4;
73;3;
74;3;
79;2;
81;7;
82;8;
83;4;
88;4;
90;2;
94;2;
98;2;
99;9;
Laura Mendes;80;250;75;240;35;1001;
1;10;
4;2;
5;8;
6;7;
7;6;
13;9;
14;8;
18;3;
20;1;
21;2;
22;10;
23;5;
27;9;
33;2;
34;6;
38;2;
46;6;
48;4;
50;6;
53;6;
55;7;
57;6;
59;6;
63;7;
64;4;
65;7;
73;5;
74;3;
76;1;
80;5;
81;5;
84;2;
86;9;
98;3;
99;8;
André Santos;50;220;60;210;16;0010;
9;5;
22;10;
38;4;
43;7;
48;1;
50;10;
54;2;
56;8;
58;1;
59;9;
70;7;
87;9;
88;1;
91;7;
98;3;
100;6;
Ana Rodrigues;50;270;55;260;33;0111;
5;9;
10;3;
12;8;
13;3;
15;4;
16;2;
18;7;
20;5;
21;10;
24;9;
29;7;
31;6;
40;9;
42;1;
48;6;
49;6;
50;4;
51;9;
54;7;
58;8;
59;10;
60;7;
62;10;
72;5;
73;5;
82;7;
83;2;
84;6;
88;4;
91;9;
93;6;
94;2;
95;4;
Pedro Almeida;50;290;65;280;33;1011;
1;4;
2;9;
3;9;
7;6;
12;3;
16;8;
19;1;
23;8;
24;1;
27;10;
28;1;
36;5;
40;6;
41;10;
44;4;
48;3;
53;6;
56;4;
59;4;
63;8;
64;7;
70;1;
71;2;
75;9;
77;3;
79;6;
80;2;
81;7;
82;5;
85;3;
88;2;
89;1;
97;1;
Fernanda Pereira;50;240;45;230;35;0101;
1;8;
3;1;
4;8;
13;7;
14;9;
17;9;
20;1;
24;5;
29;7;
31;10;
36;9;
37;9;
38;5;
42;6;
44;3;
46;3;
52;1;
53;2;
57;5;
62;4;
65;10;
66;7;
70;4;
71;9;
72;9;
75;1;
79;7;
81;7;
85;8;
86;7;
87;5;
90;7;
91;9;
93;5;
95;4;
Ricardo Gomes;50;310;60;300;33;1010;
9;7;
10;10;
13;5;
14;7;
15;4;
17;7;
18;6;
19;1;
21;2;
22;8;
23;3;
25;5;
27;5;
29;4;
33;1;
37;5;
38;10;
40;1;
53;1;
54;6;
56;8;
58;6;
59;5;
60;1;
67;1;
71;7;
73;5;
74;8;
78;5;
85;5;
86;5;
95;1;
100;6;
Carla Lima;50;450;40;440;20;0100;
14;6;
26;9;
30;4;
34;2;
36;2;
37;8;
51;5;
56;8;
57;2;
66;1;
70;7;
71;2;
72;2;
74;5;
81;10;
82;10;
86;7;
90;10;
92;5;
94;2;
João Silva;80;260;70;250;22;0011;
1;1;
2;2;
3;6;
7;4;
16;1;
21;6;
29;9;
30;5;
36;5;
45;9;
53;1;
58;2;
64;5;
65;4;
67;7;
68;1;
74;2;
81;10;
83;4;
88;1;
98;10;
99;9;
Mariana Oliveira;50;230;40;220;24;0101;
6;6;
12;8;
14;7;
16;5;
17;7;
18;7;
23;6;
24;7;
25;10;
29;2;
32;3;
34;10;
37;8;
46;7;
50;7;
53;4;
55;1;
56;7;
57;9;
66;3;
81;6;
92;4;
94;7;
99;3;
Carlos Souza;50;210;45;200;26;1100;
11;3;
15;5;
16;2;
17;6;
19;6;
24;10;
29;10;
37;6;
39;4;
42;8;
52;5;
53;10;
57;1;
59;8;
67;1;
69;8;
70;9;
71;2;
72;7;
74;3;
78;2;
82;4;
88;10;
94;1;
99;7;
100;5;
Luiza Mendes;80;250;75;240;34;1001;
4;3;
7;3;
8;7;
18;4;
24;10;
25;9;
28;1;
30;7;
31;6;
34;7;
38;10;
40;3;
45;1;
47;1;
52;8;
53;1;
54;7;
57;1;
64;8;
70;9;
72;8;
76;9;
78;5;
79;5;
84;1;
85;7;
86;2;
88;3;
90;8;
91;7;
92;5;
94;2;
95;9;
100;4;
André Lima;50;220;60;210;16;0010;
15;6;
21;7;
22;9;
25;5;
29;1;
40;2;
43;10;
48;4;
49;3;
50;6;
56;2;
64;3;
69;1;
87;4;
88;6;
100;6;
Antonia Silva;80;260;70;250;23;0011;
2;3;
4;5;
5;4;
8;6;
21;3;
26;5;
27;10;
35;1;
36;5;
45;3;
48;8;
62;8;
63;1;
67;7;
69;9;
74;1;
76;8;
80;2;
87;1;
89;6;
91;9;
96;2;
98;4;
Mario Oliveira;50;230;40;220;28;0101;
1;8;
12;10;
14;7;
17;3;
20;9;
29;3;
31;6;
34;2;
35;4;
38;4;
41;2;
44;5;
46;6;
51;6;
53;4;
56;3;
57;4;
60;8;
61;5;
72;10;
73;8;
78;9;
80;7;
84;9;
85;5;
87;4;
92;8;
93;9;
Carla Ferreira;50;210;45;200;31;1100;
10;6;
13;6;
18;5;
21;7;
23;4;
25;7;
28;6;
29;9;
30;3;
36;8;
40;9;
43;7;
49;3;
51;4;
58;3;
69;7;
72;6;
73;3;
77;4;
79;4;
81;1;
83;6;
85;1;
86;7;
88;10;
89;7;
90;5;
91;3;
95;4;
97;4;
98;3;
Lara Mendes;80;250;75;240;33;1001;
2;2;
4;8;
5;6;
7;5;
8;7;
11;2;
13;2;
16;10;
17;2;
22;3;
25;7;
27;7;
30;7;
32;9;
33;3;
34;4;
35;8;
36;3;
40;5;
45;6;
46;9;
49;3;
54;7;
59;9;
64;7;
69;8;
75;10;
78;2;
79;8;
84;1;
91;2;
93;2;
96;8;
Andreia Santos;50;220;60;210;14;0010;
10;6;
22;3;
27;3;
28;7;
29;2;
35;4;
38;4;
43;9;
56;4;
58;8;
59;10;
64;5;
70;1;
99;10;
