50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;2;T1;Teoria da Computação;CC+ES;68;0010
42;1;T1;Banco de Dados;SI+ES;68;0001
43;1;T1;Computação Gráfica;CC+EC;68;0100
44;1;T1;Introdução à Computação;CC;68;0001
45;1;T1;Interação Humano-Computador;CC+ES;68;0010
46;2;T1;Redes de Computadores;CC+ES;68;0010
47;1;T1;Algoritmos e Programação I;CC;102;0001
48;2;T1;Redes Avançadas;CC+ES;68;0001
49;1;T2;Redes de Computadores;CC+ES;68;0010
50;1;T1;Segurança de Sistemas;SI;102;0100

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;260;70;250;2;0011;
25;1;
26;2;
Maria Oliveira;230;40;220;4;0101;
7;5;
12;1;
23;1;
30;2;
Carlos Ferreira;210;45;200;5;1100;
15;10;
17;6;
24;7;
43;10;
50;10;
Laura Mendes;250;75;240;6;1001;
1;1;
3;7;
6;10;
7;7;
38;7;
50;10;
André Santos;220;60;210;2;0010;
45;8;
46;3;
Ana Rodrigues;270;55;260;3;0111;
12;2;
18;4;
39;5;
Pedro Almeida;290;65;280;8;1011;
3;3;
12;10;
23;10;
24;1;
31;2;
38;4;
44;6;
48;10;
Fernanda Pereira;240;45;230;4;0101;
2;1;
8;7;
13;6;
38;1;
Ricardo Gomes;310;60;300;3;1010;
13;4;
18;1;
39;5;
Carla Lima;50;40;440;1;0100;
19;9;
