50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
42;2;T1;Estruturas de Dados;CC+ES;68;0001
43;2;T1;Inteligência Artificial;CC+SI;68;0100
44;1;T1;Sistemas Operacionais;CC+EC;68;0100
45;2;T1;Desenvolvimento Web;CC+EC;68;1000
46;2;T1;Introdução à Computação;CC;68;0001
47;1;T2;Inteligência Artificial Avançada;CC+ES;102;1000
48;2;T2;Sistemas Operacionais;CC+EC;68;0100
49;1;T1;Teoria da Computação;CC+ES;68;0010
50;1;T1;Interação Humano-Computador;CC+ES;68;0010

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;19;0011;
1;5;
2;6;
4;4;
5;1;
6;4;
21;1;
22;9;
25;4;
27;10;
28;2;
29;8;
31;10;
32;1;
35;2;
37;6;
39;9;
42;5;
49;8;
50;2;
Maria Oliveira;50;230;40;220;18;0101;
6;7;
7;2;
8;5;
11;7;
13;10;
14;7;
16;9;
17;4;
29;1;
30;9;
33;2;
34;5;
38;3;
41;7;
42;9;
43;6;
44;5;
47;7;
Carlos Ferreira;50;210;45;200;20;1100;
11;3;
13;8;
14;9;
15;2;
16;10;
17;3;
22;7;
23;2;
25;10;
26;10;
28;6;
33;4;
34;4;
37;6;
38;8;
39;7;
40;8;
41;6;
43;3;
45;7;
Laura Mendes;80;250;75;240;25;1001;
1;5;
4;5;
6;4;
9;7;
11;8;
17;9;
18;4;
20;8;
21;3;
23;9;
24;3;
25;3;
30;5;
31;3;
33;6;
36;7;
37;10;
41;8;
42;1;
43;7;
44;6;
46;9;
47;2;
48;2;
49;4;
André Santos;50;220;60;210;11;0010;
10;2;
16;10;
25;3;
26;7;
27;8;
28;6;
29;8;
30;4;
35;9;
36;10;
39;3;
Ana Rodrigues;50;270;55;260;29;0111;
3;10;
5;8;
6;8;
7;8;
10;7;
11;7;
13;6;
15;4;
17;1;
18;9;
19;1;
20;8;
21;5;
23;3;
25;2;
26;9;
27;2;
30;6;
31;3;
33;3;
34;5;
37;8;
41;4;
44;4;
46;3;
47;9;
48;10;
49;9;
50;4;
Pedro Almeida;50;290;65;280;22;1011;
3;1;
5;2;
7;1;
11;6;
14;7;
15;2;
16;4;
21;4;
22;2;
26;3;
27;2;
28;5;
30;1;
31;5;
33;4;
34;4;
36;1;
37;5;
39;3;
40;2;
43;6;
48;1;
Fernanda Pereira;50;240;45;230;23;0101;
2;9;
3;4;
4;5;
5;5;
11;7;
12;5;
14;6;
15;7;
23;8;
24;10;
25;8;
26;5;
31;3;
33;6;
34;8;
36;2;
37;4;
38;5;
41;4;
42;5;
44;9;
45;9;
47;2;
Ricardo Gomes;50;310;60;300;15;1010;
9;2;
13;7;
15;6;
17;10;
18;8;
20;6;
22;1;
24;2;
29;3;
33;2;
35;7;
39;6;
40;9;
47;4;
50;6;
Carla Lima;50;450;40;440;16;0100;
11;3;
14;3;
15;1;
16;8;
18;7;
19;1;
20;1;
23;9;
24;9;
26;6;
30;3;
36;8;
37;6;
41;1;
47;8;
48;4;
