150;30;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Computação em Nuvem;CC+ES;68;1000
42;1;T1;Desenvolvimento Web;CC+EC;68;1000
43;1;T1;Algoritmos e Programação I;CC;102;0001
44;1;T1;Teoria da Computação;CC+ES;68;0010
45;1;T2;Teoria da Computação;CC+ES;68;0010
46;1;T1;Introdução à Computação;CC;68;0001
47;1;T1;Redes Avançadas;CC+ES;68;0001
48;1;T1;Engenharia de Software;CC+ES;102;1000
49;1;T2;Introdução à Computação;CC;68;0001
50;1;T2;Desenvolvimento Web;CC+EC;68;1000
51;1;T1;Inteligência Artificial;CC+SI;68;0100
52;1;T2;Computação em Nuvem;CC+ES;68;1000
53;1;T1;Interação Humano-Computador;CC+ES;68;0010
54;1;T2;Engenharia de Software;CC+ES;102;1000
55;1;T1;Computação Gráfica;CC+EC;68;0100
56;1;T2;Interação Humano-Computador;CC+ES;68;0010
57;1;T1;Bioinformática;CC+ES;68;0010
58;1;T3;Introdução à Computação;CC;68;0001
59;1;T1;Banco de Dados;SI+ES;68;0001
60;1;T1;Compiladores;CC;68;0100
61;1;T3;Interação Humano-Computador;CC+ES;68;0010
62;1;T2;Inteligência Artificial;CC+SI;68;0100
63;1;T3;Engenharia de Software;CC+ES;102;1000
64;1;T2;Banco de Dados;SI+ES;68;0001
65;1;T3;Desenvolvimento Web;CC+EC;68;1000
66;1;T2;Algoritmos e Programação I;CC;102;0001
67;1;T1;Estruturas de Dados;CC+ES;68;0001
68;1;T2;Bioinformática;CC+ES;68;0010
69;1;T4;Engenharia de Software;CC+ES;102;1000
70;1;T3;Teoria da Computação;CC+ES;68;0010
71;1;T1;Sistemas Operacionais;CC+EC;68;0100
72;1;T2;Estruturas de Dados;CC+ES;68;0001
73;1;T3;Estruturas de Dados;CC+ES;68;0001
74;1;T2;Sistemas Operacionais;CC+EC;68;0100
75;1;T3;Computação em Nuvem;CC+ES;68;1000
76;1;T3;Bioinformática;CC+ES;68;0010
77;1;T1;Sistemas Distribuídos;SI;102;0100
78;1;T2;Redes Avançadas;CC+ES;68;0001
79;1;T5;Engenharia de Software;CC+ES;102;1000
80;1;T4;Bioinformática;CC+ES;68;0010
81;2;T4;Desenvolvimento Web;CC+EC;68;1000
82;2;T1;Segurança de Sistemas;SI;102;0100
83;2;T2;Segurança de Sistemas;SI;102;0100
84;2;T3;Segurança de Sistemas;SI;102;0100
85;2;T3;Algoritmos e Programação I;CC;102;0001
86;2;T3;Inteligência Artificial;CC+SI;68;0100
87;2;T5;Desenvolvimento Web;CC+EC;68;1000
88;2;T3;Redes Avançadas;CC+ES;68;0001
89;2;T6;Desenvolvimento Web;CC+EC;68;1000
90;2;T4;Algoritmos e Programação I;CC;102;0001
91;2;T4;Inteligência Artificial;CC+SI;68;0100
92;2;T1;Redes de Computadores;CC+ES;68;0010
93;2;T2;Sistemas Distribuídos;SI;102;0100
94;2;T5;Bioinformática;CC+ES;68;0010
95;2;T5;Algoritmos e Programação I;CC;102;0001
96;2;T4;Teoria da Computação;CC+ES;68;0010
97;2;T1;Empreendedorismo em TI;CC+EC;68;1000
98;2;T7;Desenvolvimento Web;CC+EC;68;1000
99;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
100;2;T4;Introdução à Computação;CC;68;0001
101;2;T5;Inteligência Artificial;CC+SI;68;0100
102;2;T6;Algoritmos e Programação I;CC;102;0001
103;2;T3;Sistemas Distribuídos;SI;102;0100
104;2;T4;Segurança de Sistemas;SI;102;0100
105;2;T5;Introdução à Computação;CC;68;0001
106;2;T5;Segurança de Sistemas;SI;102;0100
107;2;T2;Inteligência Artificial Avançada;CC+ES;102;1000
108;2;T8;Desenvolvimento Web;CC+EC;68;1000
109;2;T6;Engenharia de Software;CC+ES;102;1000
110;2;T6;Bioinformática;CC+ES;68;0010
111;2;T3;Banco de Dados;SI+ES;68;0001
112;2;T4;Computação em Nuvem;CC+ES;68;1000
113;2;T6;Segurança de Sistemas;SI;102;0100
114;2;T3;Sistemas Operacionais;CC+EC;68;0100
115;2;T7;Engenharia de Software;CC+ES;102;1000
116;2;T2;Compiladores;CC;68;0100
117;2;T2;Empreendedorismo em TI;CC+EC;68;1000
118;2;T4;Banco de Dados;SI+ES;68;0001
119;2;T9;Desenvolvimento Web;CC+EC;68;1000
120;2;T8;Engenharia de Software;CC+ES;102;1000
121;2;T4;Sistemas Operacionais;CC+EC;68;0100
122;1;T4;Redes Avançadas;CC+ES;68;0001
123;2;T3;Compiladores;CC;68;0100
124;2;T5;Teoria da Computação;CC+ES;68;0010
125;2;T7;Segurança de Sistemas;SI;102;0100
126;2;T6;Teoria da Computação;CC+ES;68;0010
127;1;T7;Bioinformática;CC+ES;68;0010
128;2;T7;Teoria da Computação;CC+ES;68;0010
129;1;T5;Sistemas Operacionais;CC+EC;68;0100
130;1;T5;Redes Avançadas;CC+ES;68;0001
131;2;T8;Teoria da Computação;CC+ES;68;0010
132;1;T5;Computação em Nuvem;CC+ES;68;1000
133;1;T2;Computação Gráfica;CC+EC;68;0100
134;1;T3;Computação Gráfica;CC+EC;68;0100
135;2;T4;Compiladores;CC;68;0100
136;1;T9;Teoria da Computação;CC+ES;68;0010
137;2;T5;Compiladores;CC;68;0100
138;1;T4;Interação Humano-Computador;CC+ES;68;0010
139;1;T8;Bioinformática;CC+ES;68;0010
140;1;T6;Computação em Nuvem;CC+ES;68;1000
141;1;T10;Desenvolvimento Web;CC+EC;68;1000
142;2;T9;Engenharia de Software;CC+ES;102;1000
143;2;T3;Inteligência Artificial Avançada;CC+ES;102;1000
144;1;T5;Banco de Dados;SI+ES;68;0001
145;1;T6;Inteligência Artificial;CC+SI;68;0100
146;2;T10;Engenharia de Software;CC+ES;102;1000
147;2;T4;Estruturas de Dados;CC+ES;68;0001
148;1;T6;Compiladores;CC;68;0100
149;1;T6;Redes Avançadas;CC+ES;68;0001
150;2;T7;Compiladores;CC;68;0100

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;29;0011;
2;8;
4;2;
6;9;
8;7;
25;3;
42;8;
44;3;
47;4;
52;10;
53;3;
56;3;
57;5;
61;3;
63;1;
64;4;
65;9;
67;2;
95;9;
96;7;
97;9;
98;10;
99;6;
107;9;
110;2;
111;9;
122;2;
140;1;
143;10;
147;3;
Maria Oliveira;50;230;40;220;30;0101;
6;10;
7;1;
11;3;
12;7;
20;5;
23;4;
26;6;
33;2;
34;5;
37;9;
41;8;
47;4;
50;2;
52;3;
62;9;
65;5;
66;9;
79;6;
84;5;
89;4;
95;2;
98;4;
105;2;
113;3;
116;2;
119;9;
140;7;
143;8;
145;10;
148;1;
Carlos Ferreira;50;210;45;200;32;1100;
13;1;
18;2;
20;9;
22;8;
24;4;
25;5;
27;5;
28;9;
30;8;
36;10;
38;3;
45;3;
54;6;
57;7;
74;7;
75;7;
82;10;
83;10;
84;2;
87;5;
93;8;
96;5;
97;8;
98;5;
101;3;
104;9;
109;1;
119;6;
121;8;
123;10;
136;5;
142;1;
Laura Mendes;80;250;75;240;36;1001;
1;3;
2;10;
3;5;
7;1;
9;6;
15;9;
17;8;
21;6;
23;10;
24;7;
31;9;
34;7;
37;9;
39;8;
55;8;
59;4;
60;9;
61;2;
62;8;
66;7;
73;1;
75;10;
77;7;
84;10;
96;3;
102;3;
106;1;
108;4;
121;6;
127;4;
131;3;
132;10;
134;4;
137;9;
145;10;
149;9;
André Santos;50;220;60;210;25;0010;
15;6;
21;2;
22;10;
25;5;
27;1;
28;10;
37;10;
40;8;
42;8;
50;4;
52;6;
54;4;
61;8;
69;7;
79;9;
94;5;
107;9;
108;10;
119;10;
120;9;
124;9;
126;3;
128;7;
138;5;
143;9;
Ana Rodrigues;50;270;55;260;36;0111;
6;9;
11;3;
22;4;
25;9;
29;7;
32;4;
33;1;
38;6;
40;7;
41;4;
45;6;
46;10;
50;4;
55;8;
59;3;
68;8;
72;3;
77;8;
82;8;
83;10;
85;9;
86;10;
87;6;
89;3;
97;5;
98;7;
101;7;
102;6;
105;7;
108;8;
117;5;
118;7;
139;10;
142;10;
147;5;
148;8;
Pedro Almeida;50;290;65;280;35;1011;
2;9;
4;3;
9;1;
10;10;
13;3;
14;5;
25;9;
32;1;
34;4;
42;8;
50;7;
54;7;
58;8;
62;4;
64;3;
68;10;
71;2;
72;5;
75;1;
81;2;
82;9;
91;8;
98;8;
99;3;
100;2;
102;9;
104;7;
107;4;
113;7;
114;9;
118;1;
126;7;
128;4;
129;1;
140;6;
Fernanda Pereira;50;240;45;230;35;0101;
6;9;
7;4;
11;6;
14;8;
17;3;
20;3;
23;8;
24;1;
26;7;
29;2;
30;8;
35;4;
36;1;
49;2;
54;7;
55;2;
58;5;
72;4;
78;9;
84;9;
90;9;
98;4;
99;1;
103;4;
104;6;
113;4;
115;8;
125;4;
133;9;
135;7;
137;4;
140;9;
143;3;
146;9;
148;6;
Ricardo Gomes;50;310;60;300;24;1010;
10;5;
12;4;
17;4;
22;8;
36;5;
57;6;
60;4;
61;10;
65;4;
71;3;
74;2;
84;7;
89;3;
92;4;
94;3;
106;9;
117;7;
124;5;
125;4;
128;8;
135;4;
139;6;
148;6;
150;3;
André Rodrigues;50;220;60;210;21;0010;
10;2;
15;3;
16;3;
21;7;
27;6;
29;8;
30;1;
37;4;
39;9;
42;10;
44;5;
50;4;
53;7;
61;7;
79;8;
94;8;
112;3;
117;5;
128;10;
132;8;
141;8;
Antonio Gomes;80;260;70;250;26;0011;
4;10;
7;1;
16;8;
21;4;
25;7;
26;8;
28;6;
35;8;
39;6;
41;2;
48;1;
49;5;
50;5;
59;2;
64;7;
73;9;
80;9;
97;10;
98;3;
100;3;
107;6;
120;1;
124;1;
138;8;
140;10;
144;3;
Maria Souza;50;230;40;220;37;0101;
3;10;
5;8;
12;3;
16;2;
17;4;
20;7;
23;1;
25;9;
31;9;
33;2;
38;3;
43;2;
50;9;
59;2;
65;6;
75;8;
77;7;
81;8;
91;10;
101;4;
102;6;
107;8;
108;9;
109;6;
112;10;
113;1;
114;4;
115;3;
118;1;
123;5;
125;4;
129;10;
130;2;
133;8;
143;3;
145;5;
148;4;
Carlos Santos;50;210;45;200;31;1100;
11;1;
20;5;
21;4;
23;3;
27;10;
37;6;
44;8;
56;7;
57;10;
61;2;
63;9;
69;9;
70;2;
77;9;
79;6;
82;1;
89;1;
93;1;
106;3;
108;10;
109;1;
112;3;
127;9;
128;2;
129;10;
132;7;
139;10;
140;4;
141;3;
145;4;
150;4;
Laura Ferreira;80;250;75;240;46;1001;
5;1;
13;9;
17;2;
18;9;
21;3;
22;2;
24;10;
29;5;
37;1;
39;2;
41;10;
43;7;
46;8;
48;2;
49;5;
52;5;
53;10;
54;3;
58;4;
60;5;
66;5;
67;5;
68;1;
70;6;
72;2;
74;6;
77;6;
80;1;
84;8;
