150;30;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Sistemas Distribuídos;SI;102;0100
42;1;T2;Sistemas Distribuídos;SI;102;0100
43;1;T1;Sistemas Operacionais;CC+EC;68;0100
44;1;T1;Computação em Nuvem;CC+ES;68;1000
45;1;T1;Desenvolvimento Web;CC+EC;68;1000
46;1;T1;Compiladores;CC;68;0100
47;1;T2;Desenvolvimento Web;CC+EC;68;1000
48;1;T1;Interação Humano-Computador;CC+ES;68;0010
49;1;T3;Sistemas Distribuídos;SI;102;0100
50;1;T1;Banco de Dados;SI+ES;68;0001
51;1;T1;Estruturas de Dados;CC+ES;68;0001
52;1;T1;Bioinformática;CC+ES;68;0010
53;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
54;1;T1;Teoria da Computação;CC+ES;68;0010
55;1;T2;Interação Humano-Computador;CC+ES;68;0010
56;1;T3;Interação Humano-Computador;CC+ES;68;0010
57;1;T1;Empreendedorismo em TI;CC+EC;68;1000
58;1;T2;Estruturas de Dados;CC+ES;68;0001
59;1;T1;Segurança de Sistemas;SI;102;0100
60;1;T2;Computação em Nuvem;CC+ES;68;1000
61;1;T2;Sistemas Operacionais;CC+EC;68;0100
62;1;T3;Computação em Nuvem;CC+ES;68;1000
63;1;T4;Computação em Nuvem;CC+ES;68;1000
64;1;T4;Interação Humano-Computador;CC+ES;68;0010
65;1;T1;Computação Gráfica;CC+EC;68;0100
66;1;T1;Redes de Computadores;CC+ES;68;0010
67;1;T3;Sistemas Operacionais;CC+EC;68;0100
68;1;T4;Sistemas Distribuídos;SI;102;0100
69;1;T5;Interação Humano-Computador;CC+ES;68;0010
70;1;T6;Interação Humano-Computador;CC+ES;68;0010
71;1;T2;Teoria da Computação;CC+ES;68;0010
72;1;T2;Bioinformática;CC+ES;68;0010
73;1;T1;Inteligência Artificial;CC+SI;68;0100
74;1;T3;Estruturas de Dados;CC+ES;68;0001
75;1;T2;Empreendedorismo em TI;CC+EC;68;1000
76;1;T2;Compiladores;CC;68;0100
77;1;T5;Sistemas Distribuídos;SI;102;0100
78;1;T2;Redes de Computadores;CC+ES;68;0010
79;1;T2;Segurança de Sistemas;SI;102;0100
80;1;T2;Computação Gráfica;CC+EC;68;0100
81;2;T5;Computação em Nuvem;CC+ES;68;1000
82;2;T2;Inteligência Artificial Avançada;CC+ES;102;1000
83;2;T4;Estruturas de Dados;CC+ES;68;0001
84;2;T3;Teoria da Computação;CC+ES;68;0010
85;2;T1;Algoritmos e Programação I;CC;102;0001
86;2;T1;Engenharia de Software;CC+ES;102;1000
87;2;T3;Desenvolvimento Web;CC+EC;68;1000
88;2;T6;Sistemas Distribuídos;SI;102;0100
89;2;T5;Estruturas de Dados;CC+ES;68;0001
90;2;T3;Compiladores;CC;68;0100
91;2;T3;Bioinformática;CC+ES;68;0010
92;2;T3;Empreendedorismo em TI;CC+EC;68;1000
93;2;T6;Estruturas de Dados;CC+ES;68;0001
94;2;T4;Sistemas Operacionais;CC+EC;68;0100
95;2;T4;Desenvolvimento Web;CC+EC;68;1000
96;2;T7;Interação Humano-Computador;CC+ES;68;0010
97;2;T4;Compiladores;CC;68;0100
98;2;T2;Inteligência Artificial;CC+SI;68;0100
99;2;T7;Sistemas Distribuídos;SI;102;0100
100;2;T3;Inteligência Artificial Avançada;CC+ES;102;1000
101;2;T1;Introdução à Computação;CC;68;0001
102;2;T3;Computação Gráfica;CC+EC;68;0100
103;2;T3;Redes de Computadores;CC+ES;68;0010
104;2;T5;Desenvolvimento Web;CC+EC;68;1000
105;2;T5;Sistemas Operacionais;CC+EC;68;0100
106;2;T6;Sistemas Operacionais;CC+EC;68;0100
107;2;T5;Compiladores;CC;68;0100
108;2;T1;Redes Avançadas;CC+ES;68;0001
109;2;T4;Bioinformática;CC+ES;68;0010
110;2;T3;Segurança de Sistemas;SI;102;0100
111;2;T2;Algoritmos e Programação I;CC;102;0001
112;2;T4;Teoria da Computação;CC+ES;68;0010
113;2;T4;Segurança de Sistemas;SI;102;0100
114;2;T2;Engenharia de Software;CC+ES;102;1000
115;2;T2;Introdução à Computação;CC;68;0001
116;2;T8;Interação Humano-Computador;CC+ES;68;0010
117;2;T4;Redes de Computadores;CC+ES;68;0010
118;2;T7;Estruturas de Dados;CC+ES;68;0001
119;2;T4;Empreendedorismo em TI;CC+EC;68;1000
120;2;T6;Compiladores;CC;68;0100
121;1;T5;Segurança de Sistemas;SI;102;0100
122;2;T5;Empreendedorismo em TI;CC+EC;68;1000
123;1;T4;Inteligência Artificial Avançada;CC+ES;102;1000
124;1;T6;Desenvolvimento Web;CC+EC;68;1000
125;1;T3;Inteligência Artificial;CC+SI;68;0100
126;2;T5;Bioinformática;CC+ES;68;0010
127;2;T2;Redes Avançadas;CC+ES;68;0001
128;1;T8;Sistemas Distribuídos;SI;102;0100
129;2;T7;Desenvolvimento Web;CC+EC;68;1000
130;2;T3;Algoritmos e Programação I;CC;102;0001
131;2;T6;Segurança de Sistemas;SI;102;0100
132;1;T3;Introdução à Computação;CC;68;0001
133;1;T2;Banco de Dados;SI+ES;68;0001
134;1;T4;Algoritmos e Programação I;CC;102;0001
135;1;T5;Algoritmos e Programação I;CC;102;0001
136;1;T5;Redes de Computadores;CC+ES;68;0010
137;2;T9;Interação Humano-Computador;CC+ES;68;0010
138;1;T6;Redes de Computadores;CC+ES;68;0010
139;2;T3;Redes Avançadas;CC+ES;68;0001
140;2;T6;Empreendedorismo em TI;CC+EC;68;1000
141;1;T7;Sistemas Operacionais;CC+EC;68;0100
142;1;T4;Computação Gráfica;CC+EC;68;0100
143;1;T7;Compiladores;CC;68;0100
144;2;T10;Interação Humano-Computador;CC+ES;68;0010
145;2;T3;Engenharia de Software;CC+ES;102;1000
146;2;T6;Algoritmos e Programação I;CC;102;0001
147;2;T4;Inteligência Artificial;CC+SI;68;0100
148;2;T5;Computação Gráfica;CC+EC;68;0100
149;1;T7;Redes de Computadores;CC+ES;68;0010
150;1;T5;Teoria da Computação;CC+ES;68;0010

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;34;0011;
2;2;
4;10;
6;9;
8;10;
25;3;
26;10;
31;8;
37;2;
45;9;
48;7;
52;3;
56;8;
57;3;
58;4;
60;10;
62;3;
66;3;
69;5;
70;3;
71;1;
74;4;
85;9;
95;2;
104;9;
108;7;
109;9;
111;10;
112;6;
117;9;
122;2;
123;9;
133;2;
137;1;
149;10;
Maria Oliveira;50;230;40;220;38;0101;
1;7;
7;5;
8;4;
12;2;
13;2;
23;1;
24;10;
29;1;
34;3;
35;7;
37;5;
38;4;
42;6;
44;2;
46;5;
50;9;
53;8;
60;4;
62;2;
67;3;
68;9;
77;5;
81;9;
83;6;
88;5;
94;4;
99;2;
101;4;
106;2;
110;3;
113;2;
120;9;
123;7;
127;8;
131;10;
143;1;
147;8;
148;1;
Carlos Ferreira;50;210;45;200;49;1100;
11;9;
15;8;
16;10;
18;3;
20;3;
21;6;
22;7;
23;7;
24;7;
25;10;
26;10;
28;2;
30;5;
34;8;
36;5;
39;8;
42;5;
47;3;
48;9;
52;1;
53;6;
56;8;
64;10;
65;5;
71;1;
72;3;
73;5;
76;10;
77;7;
80;10;
81;4;
82;7;
84;9;
86;5;
88;9;
91;3;
96;10;
104;7;
105;9;
107;8;
109;7;
112;10;
124;10;
131;1;
136;8;
137;6;
142;10;
143;4;
145;10;
Laura Mendes;80;250;75;240;49;1001;
7;3;
10;3;
13;1;
15;4;
16;6;
21;4;
23;3;
31;10;
35;4;
36;9;
37;10;
38;9;
41;9;
42;9;
43;6;
44;10;
48;8;
49;6;
51;8;
53;6;
58;5;
60;6;
72;9;
77;3;
78;7;
80;8;
82;2;
84;7;
93;7;
97;8;
98;8;
103;1;
107;10;
108;8;
110;4;
113;7;
114;4;
121;8;
125;7;
127;7;
128;8;
131;8;
134;7;
141;8;
142;7;
144;4;
146;7;
147;4;
149;9;
André Santos;50;220;60;210;23;0010;
9;6;
25;7;
30;2;
35;3;
44;2;
45;7;
47;8;
48;2;
53;5;
57;7;
66;8;
70;3;
72;8;
75;10;
81;2;
84;8;
86;2;
91;10;
104;5;
114;3;
138;4;
145;3;
150;10;
Ana Rodrigues;50;270;55;260;52;0111;
4;5;
6;8;
7;3;
11;8;
12;3;
16;1;
17;1;
19;1;
21;10;
22;7;
25;10;
27;4;
33;4;
34;2;
37;1;
38;3;
43;1;
48;10;
49;3;
51;8;
52;4;
53;9;
55;5;
56;10;
59;5;
63;3;
64;9;
67;1;
68;10;
71;8;
74;10;
75;6;
83;7;
84;4;
86;3;
103;2;
105;4;
108;6;
113;2;
114;3;
118;2;
120;1;
122;7;
124;7;
128;4;
132;7;
133;9;
134;7;
143;8;
144;1;
148;4;
150;3;
Pedro Almeida;50;290;65;280;52;1011;
4;4;
5;5;
8;3;
10;3;
12;10;
14;4;
15;1;
18;6;
20;9;
21;7;
22;5;
25;9;
31;3;
32;10;
35;2;
40;10;
41;7;
48;7;
49;7;
50;7;
52;7;
54;1;
57;2;
63;5;
64;2;
68;3;
76;3;
78;4;
79;5;
81;9;
90;7;
96;8;
106;3;
109;9;
110;1;
111;2;
113;4;
114;1;
115;8;
116;2;
117;10;
126;4;
127;10;
128;2;
131;3;
132;3;
141;4;
142;1;
143;9;
144;10;
147;9;
150;7;
Fernanda Pereira;50;240;45;230;39;0101;
5;4;
8;1;
12;5;
13;2;
14;8;
17;7;
18;6;
30;4;
32;8;
42;4;
43;10;
47;4;
50;2;
51;10;
53;6;
59;3;
61;6;
62;6;
65;10;
79;8;
81;3;
83;3;
90;2;
94;4;
95;3;
98;1;
99;6;
105;4;
108;6;
110;4;
111;10;
118;1;
119;7;
120;6;
125;4;
129;4;
131;4;
142;2;
147;9;
Ricardo Gomes;50;310;60;300;40;1010;
9;9;
11;2;
13;8;
19;10;
23;3;
29;8;
30;1;
36;3;
37;2;
40;5;
46;8;
52;1;
60;6;
61;2;
62;4;
66;8;
76;1;
79;3;
81;7;
91;7;
92;9;
94;10;
95;5;
96;3;
99;2;
100;3;
102;3;
103;7;
106;6;
109;8;
113;1;
114;4;
119;9;
121;10;
123;5;
125;4;
129;7;
138;7;
140;8;
147;8;
André Rodrigues;50;220;60;210;22;0010;
9;7;
21;5;
22;6;
27;2;
30;9;
39;2;
40;10;
45;2;
47;2;
52;3;
57;8;
64;5;
69;9;
82;1;
84;3;
86;5;
103;9;
112;10;
124;2;
126;9;
136;7;
140;1;
Antonio Gomes;80;260;70;250;38;0011;
1;10;
3;5;
15;1;
16;5;
21;4;
26;2;
27;10;
36;1;
38;1;
39;6;
47;8;
50;7;
51;1;
55;7;
56;2;
57;7;
63;7;
66;1;
71;1;
74;4;
83;8;
84;4;
87;2;
89;4;
93;4;
95;10;
100;3;
108;6;
111;6;
117;7;
118;9;
122;7;
