50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;2;T1;Bioinformática;CC+ES;68;0010
42;1;T1;Introdução à Computação;CC;68;0001
43;1;T1;Banco de Dados;SI+ES;68;0001
44;2;T2;Bioinformática;CC+ES;68;0010
45;1;T1;Compiladores;CC;68;0100
46;2;T1;Algoritmos e Programação I;CC;102;0001
47;2;T1;Segurança de Sistemas;SI;102;0100
48;1;T1;Empreendedorismo em TI;CC+EC;68;1000
49;1;T2;Compiladores;CC;68;0100
50;1;T1;Computação em Nuvem;CC+ES;68;1000

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;16;0011;
3;7;
4;9;
6;8;
7;9;
9;6;
10;6;
15;1;
21;8;
22;7;
27;7;
28;4;
36;6;
38;3;
46;7;
48;8;
50;1;
Maria Oliveira;50;230;40;220;25;0101;
5;4;
6;5;
7;3;
8;1;
12;5;
13;1;
14;6;
15;3;
17;6;
18;2;
19;8;
20;7;
25;9;
29;1;
32;6;
34;1;
37;6;
38;8;
42;7;
43;10;
45;1;
47;5;
48;2;
49;2;
50;2;
Carlos Ferreira;50;210;45;200;20;1100;
11;6;
12;7;
13;8;
14;7;
16;10;
18;4;
21;5;
23;7;
25;6;
30;6;
34;2;
35;5;
36;3;
38;9;
39;8;
41;5;
47;4;
48;1;
49;4;
50;8;
Laura Mendes;80;250;75;240;25;1001;
1;7;
2;8;
3;7;
4;7;
6;6;
7;3;
10;6;
11;3;
13;3;
15;6;
17;2;
22;1;
27;1;
29;10;
33;3;
34;8;
37;10;
38;10;
39;5;
40;6;
41;1;
42;2;
47;5;
48;10;
49;9;
André Santos;50;220;60;210;16;0010;
9;4;
10;9;
15;4;
16;9;
21;1;
22;7;
25;5;
26;10;
27;5;
29;4;
35;2;
37;7;
38;6;
40;7;
41;10;
50;9;
Ana Rodrigues;50;270;55;260;22;0101;
1;3;
2;5;
5;10;
6;5;
11;2;
12;6;
13;2;
14;1;
15;7;
18;9;
19;8;
24;2;
26;10;
30;4;
32;5;
33;7;
35;5;
36;4;
46;2;
48;3;
49;2;
50;2;
Pedro Almeida;50;290;65;280;21;0011;
6;5;
8;6;
10;7;
15;7;
16;2;
21;8;
22;4;
27;9;
28;2;
30;3;
31;3;
32;10;
35;5;
36;3;
38;5;
40;1;
41;6;
42;4;
43;5;
44;5;
46;10;
Fernanda Pereira;50;240;45;230;26;0101;
1;9;
3;3;
5;2;
6;9;
7;10;
8;9;
11;6;
12;10;
13;3;
14;4;
15;6;
18;4;
19;2;
23;5;
24;6;
25;6;
26;6;
30;6;
32;3;
34;3;
35;9;
37;2;
46;10;
47;7;
49;6;
50;5;
Ricardo Gomes;50;310;60;300;16;1010;
10;3;
12;1;
15;10;
16;7;
19;7;
21;4;
22;3;
23;6;
25;3;
27;5;
29;9;
30;1;
37;1;
40;6;
47;6;
48;4;
Carla Lima;50;450;40;440;15;0100;
11;7;
13;2;
14;10;
17;2;
18;1;
26;5;
30;3;
33;3;
37;2;
38;9;
45;6;
47;4;
48;6;
49;6;
50;9;
