50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Estruturas de Dados;CC+ES;68;0001
42;2;T1;Computação Gráfica;CC+EC;68;0100
43;2;T1;Empreendedorismo em TI;CC+EC;68;1000
44;1;T1;Engenharia de Software;CC+ES;102;1000
45;2;T1;Redes de Computadores;CC+ES;68;0010
46;2;T1;Segurança de Sistemas;SI;102;0100
47;1;T1;Bioinformática;CC+ES;68;0010
48;2;T2;Estruturas de Dados;CC+ES;68;0001
49;1;T1;Banco de Dados;SI+ES;68;0001
50;2;T1;Interação Humano-Computador;CC+ES;68;0010

nome;CHmin1;CHmax1;CHmin2;CHmax2;preferencias;areas
Antonio Silva;80;260;70;250;11;0011;
2;7;
3;9;
5;7;
15;10;
26;1;
28;2;
36;2;
41;10;
47;8;
49;3;
50;1;
Maria Oliveira;50;230;40;220;16;0101;
1;4;
2;5;
3;4;
5;8;
7;9;
8;7;
11;5;
15;5;
23;7;
25;1;
26;10;
30;6;
32;5;
34;4;
44;2;
48;10;
Carlos Ferreira;50;210;45;200;14;1100;
26;10;
27;1;
30;6;
34;6;
35;9;
36;2;
38;5;
39;10;
40;10;
42;10;
43;7;
44;6;
46;1;
50;10;
Laura Mendes;80;250;75;240;21;1001;
3;2;
4;3;
8;9;
10;1;
11;3;
12;3;
13;1;
14;1;
15;2;
16;9;
20;3;
22;3;
28;1;
30;9;
31;8;
37;1;
40;5;
42;5;
43;9;
45;2;
46;3;
André Santos;50;220;60;210;11;0010;
9;4;
30;7;
36;6;
37;8;
38;1;
39;6;
40;10;
43;5;
45;1;
47;7;
50;5;
Ana Rodrigues;50;270;55;260;11;0101;
3;4;
7;5;
8;5;
13;2;
15;3;
18;9;
20;2;
24;6;
25;5;
34;4;
42;10;
Pedro Almeida;50;290;65;280;13;0011;
1;2;
3;7;
8;8;
15;4;
22;9;
25;2;
26;10;
32;1;
36;4;
38;8;
40;7;
41;9;
45;2;
Fernanda Pereira;50;240;45;230;12;0101;
1;6;
5;4;
6;2;
7;9;
8;8;
11;1;
19;1;
20;3;
26;3;
36;3;
38;9;
49;9;
Ricardo Gomes;50;310;60;300;14;1010;
14;2;
17;6;
19;7;
20;6;
22;10;
24;9;
27;10;
28;1;
33;6;
37;7;
38;3;
39;7;
40;3;
45;10;
Carla Lima;50;450;40;440;13;0100;
13;3;
14;2;
16;2;
17;5;
19;2;
20;5;
23;9;
24;9;
33;3;
34;3;
35;2;
37;10;
46;3;
