50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Computação Gráfica;CC+EC;68;0100
42;1;T1;Inteligência Artificial;CC+SI;68;0100
43;2;T1;Sistemas Operacionais;CC+EC;68;0100
44;2;T1;Bioinformática;CC+ES;68;0010
45;2;T2;Sistemas Operacionais;CC+EC;68;0100
46;1;T1;Interação Humano-Computador;CC+ES;68;0010
47;1;T1;Sistemas Distribuídos;SI;102;0100
48;1;T1;Introdução à Computação;CC;68;0001
49;1;T2;Bioinformática;CC+ES;68;0010
50;1;T1;Segurança de Sistemas;SI;102;0100

nome;CHmin1;CHmax1;CHmax2;preferencias;areas
Antonio Silva;150;260;250;11;0011;
2;5;
3;9;
5;7;
8;1;
15;7;
21;9;
25;7;
26;10;
28;1;
36;2;
44;2;
Maria Oliveira;90;230;220;16;0101;
1;3;
5;3;
6;5;
7;6;
11;4;
13;5;
14;4;
15;8;
19;9;
29;7;
31;5;
32;5;
33;7;
34;1;
36;10;
38;6;
Carlos Ferreira;95;210;200;18;1100;
12;6;
18;5;
21;10;
22;1;
30;6;
33;6;
36;9;
37;2;
38;5;
39;10;
40;10;
42;10;
43;7;
44;6;
45;1;
46;10;
47;6;
50;7;
Laura Mendes;155;250;240;27;1001;
1;9;
2;1;
6;3;
8;3;
9;1;
10;1;
11;2;
12;9;
13;3;
14;3;
18;1;
20;9;
21;8;
24;1;
26;5;
28;5;
29;9;
30;2;
32;3;
35;6;
36;6;
38;10;
40;6;
41;7;
43;3;
44;10;
49;10;
André Santos;110;220;210;14;0010;
9;10;
16;5;
22;1;
25;7;
26;5;
27;8;
28;3;
29;9;
30;9;
35;4;
36;2;
37;8;
38;6;
49;8;
Ana Rodrigues;105;270;260;16;0101;
2;4;
4;10;
5;7;
7;10;
11;1;
13;3;
14;6;
23;3;
24;7;
31;2;
32;1;
33;10;
38;5;
43;5;
45;3;
50;3;
Pedro Almeida;115;290;280;16;0011;
1;7;
2;9;
3;2;
8;1;
10;1;
16;9;
22;9;
25;8;
28;2;
32;1;
35;4;
36;5;
38;8;
39;4;
44;2;
49;5;
Fernanda Pereira;95;240;230;15;0101;
3;8;
4;5;
5;1;
11;6;
14;3;
19;9;
23;4;
32;7;
33;5;
34;3;
36;2;
42;3;
43;2;
45;6;
47;8;
Ricardo Gomes;110;310;300;20;1010;
11;5;
12;4;
15;8;
19;9;
20;4;
21;5;
22;3;
26;4;
28;9;
29;1;
30;5;
34;3;
36;3;
38;8;
39;10;
40;9;
42;5;
45;9;
49;7;
50;4;
Carla Lima;90;450;440;13;0100;
12;9;
13;6;
15;2;
20;10;
29;10;
33;4;
35;2;
36;3;
37;1;
38;5;
42;7;
43;1;
50;3;
