150;30;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Algoritmos e Programação I;CC;102;0001
42;1;T1;Estruturas de Dados;CC+ES;68;0001
43;1;T2;Algoritmos e Programação I;CC;102;0001
44;1;T1;Compiladores;CC;68;0100
45;1;T1;Empreendedorismo em TI;CC+EC;68;1000
46;1;T1;Banco de Dados;SI+ES;68;0001
47;1;T1;Engenharia de Software;CC+ES;102;1000
48;1;T1;Introdução à Computação;CC;68;0001
49;1;T1;Teoria da Computação;CC+ES;68;0010
50;1;T1;Sistemas Operacionais;CC+EC;68;0100
51;1;T1;Computação em Nuvem;CC+ES;68;1000
52;1;T1;Sistemas Distribuídos;SI;102;0100
53;1;T2;Engenharia de Software;CC+ES;102;1000
54;1;T2;Estruturas de Dados;CC+ES;68;0001
55;1;T2;Compiladores;CC;68;0100
56;1;T1;Computação Gráfica;CC+EC;68;0100
57;1;T2;Teoria da Computação;CC+ES;68;0010
58;1;T2;Banco de Dados;SI+ES;68;0001
59;1;T1;Interação Humano-Computador;CC+ES;68;0010
60;1;T3;Teoria da Computação;CC+ES;68;0010
61;1;T2;Sistemas Operacionais;CC+EC;68;0100
62;1;T1;Inteligência Artificial;CC+SI;68;0100
63;1;T1;Redes Avançadas;CC+ES;68;0001
64;1;T2;Computação Gráfica;CC+EC;68;0100
65;1;T1;Segurança de Sistemas;SI;102;0100
66;2;T3;Computação Gráfica;CC+EC;68;0100
67;2;T3;Sistemas Operacionais;CC+EC;68;0100
68;2;T3;Engenharia de Software;CC+ES;102;1000
69;2;T1;Bioinformática;CC+ES;68;0010
70;2;T1;Redes de Computadores;CC+ES;68;0010
71;2;T3;Compiladores;CC;68;0100
72;2;T4;Sistemas Operacionais;CC+EC;68;0100
73;2;T2;Sistemas Distribuídos;SI;102;0100
74;2;T3;Sistemas Distribuídos;SI;102;0100
75;2;T4;Computação Gráfica;CC+EC;68;0100
76;2;T3;Banco de Dados;SI+ES;68;0001
77;2;T4;Compiladores;CC;68;0100
78;2;T3;Estruturas de Dados;CC+ES;68;0001
79;2;T4;Banco de Dados;SI+ES;68;0001
80;2;T3;Algoritmos e Programação I;CC;102;0001
81;2;T2;Redes de Computadores;CC+ES;68;0010
82;2;T5;Banco de Dados;SI+ES;68;0001
83;2;T2;Introdução à Computação;CC;68;0001
84;2;T5;Computação Gráfica;CC+EC;68;0100
85;2;T4;Teoria da Computação;CC+ES;68;0010
86;2;T2;Bioinformática;CC+ES;68;0010
87;2;T3;Bioinformática;CC+ES;68;0010
88;2;T5;Sistemas Operacionais;CC+EC;68;0100
89;2;T2;Redes Avançadas;CC+ES;68;0001
90;2;T1;Desenvolvimento Web;CC+EC;68;1000
91;2;T6;Sistemas Operacionais;CC+EC;68;0100
92;1;T6;Computação Gráfica;CC+EC;68;0100
93;1;T4;Algoritmos e Programação I;CC;102;0001
94;1;T2;Segurança de Sistemas;SI;102;0100
95;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
96;2;T7;Sistemas Operacionais;CC+EC;68;0100
97;2;T4;Sistemas Distribuídos;SI;102;0100
98;1;T2;Inteligência Artificial;CC+SI;68;0100
99;1;T8;Sistemas Operacionais;CC+EC;68;0100
100;1;T2;Computação em Nuvem;CC+ES;68;1000
101;1;T3;Introdução à Computação;CC;68;0001
102;1;T4;Engenharia de Software;CC+ES;102;1000
103;2;T4;Introdução à Computação;CC;68;0001
104;2;T3;Segurança de Sistemas;SI;102;0100
105;1;T5;Introdução à Computação;CC;68;0001
106;1;T3;Inteligência Artificial;CC+SI;68;0100
107;2;T5;Sistemas Distribuídos;SI;102;0100
108;2;T7;Computação Gráfica;CC+EC;68;0100
109;2;T6;Introdução à Computação;CC;68;0001
110;2;T4;Estruturas de Dados;CC+ES;68;0001
111;1;T5;Teoria da Computação;CC+ES;68;0010
112;2;T3;Computação em Nuvem;CC+ES;68;1000
113;2;T4;Inteligência Artificial;CC+SI;68;0100
114;2;T5;Inteligência Artificial;CC+SI;68;0100
115;2;T3;Redes Avançadas;CC+ES;68;0001
116;1;T5;Compiladores;CC;68;0100
117;1;T3;Redes de Computadores;CC+ES;68;0010
118;1;T4;Segurança de Sistemas;SI;102;0100
119;2;T8;Computação Gráfica;CC+EC;68;0100
120;1;T2;Empreendedorismo em TI;CC+EC;68;1000
121;1;T2;Desenvolvimento Web;CC+EC;68;1000
122;2;T5;Estruturas de Dados;CC+ES;68;0001
123;2;T9;Sistemas Operacionais;CC+EC;68;0100
124;2;T10;Sistemas Operacionais;CC+EC;68;0100
125;2;T2;Inteligência Artificial Avançada;CC+ES;102;1000
126;2;T5;Algoritmos e Programação I;CC;102;0001
127;2;T4;Redes de Computadores;CC+ES;68;0010
128;2;T11;Sistemas Operacionais;CC+EC;68;0100
129;2;T5;Segurança de Sistemas;SI;102;0100
130;2;T9;Computação Gráfica;CC+EC;68;0100
131;2;T3;Inteligência Artificial Avançada;CC+ES;102;1000
132;1;T6;Algoritmos e Programação I;CC;102;0001
133;2;T4;Computação em Nuvem;CC+ES;68;1000
134;2;T5;Engenharia de Software;CC+ES;102;1000
135;2;T6;Inteligência Artificial;CC+SI;68;0100
136;2;T4;Inteligência Artificial Avançada;CC+ES;102;1000
137;2;T6;Segurança de Sistemas;SI;102;0100
138;1;T6;Sistemas Distribuídos;SI;102;0100
139;1;T4;Redes Avançadas;CC+ES;68;0001
140;1;T6;Compiladores;CC;68;0100
141;1;T6;Engenharia de Software;CC+ES;102;1000
142;1;T6;Banco de Dados;SI+ES;68;0001
143;2;T6;Estruturas de Dados;CC+ES;68;0001
144;1;T5;Inteligência Artificial Avançada;CC+ES;102;1000
145;2;T10;Computação Gráfica;CC+EC;68;0100
146;2;T7;Introdução à Computação;CC;68;0001
147;2;T7;Estruturas de Dados;CC+ES;68;0001
148;1;T7;Compiladores;CC;68;0100
149;1;T7;Banco de Dados;SI+ES;68;0001
150;2;T2;Interação Humano-Computador;CC+ES;68;0010

nome;CHmin1;CHmax1;CHmax2;preferencias;areas
Antonio Silva;150;260;250;25;0011;
8;4;
9;6;
21;3;
30;6;
31;6;
37;6;
42;1;
43;1;
45;3;
59;8;
63;1;
68;6;
69;9;
86;8;
87;10;
103;2;
105;9;
109;6;
120;1;
126;6;
131;9;
132;9;
134;2;
146;5;
149;1;
Maria Oliveira;90;230;220;40;0101;
2;10;
6;10;
7;3;
15;3;
16;2;
19;4;
24;10;
26;4;
36;4;
43;3;
47;10;
48;2;
62;10;
63;2;
64;7;
65;10;
71;2;
72;6;
75;4;
76;8;
84;5;
91;8;
98;1;
104;1;
107;3;
113;6;
118;7;
119;2;
124;8;
125;6;
128;10;
132;9;
133;7;
137;2;
139;1;
143;8;
144;8;
147;10;
148;3;
149;3;
Carlos Ferreira;95;210;200;25;1100;
14;6;
20;5;
23;9;
27;4;
28;4;
38;5;
39;8;
40;10;
49;4;
52;7;
61;8;
62;4;
64;2;
72;2;
81;8;
98;9;
99;4;
102;10;
118;10;
125;5;
127;3;
140;9;
141;9;
144;4;
150;2;
Laura Mendes;155;250;240;47;1001;
2;6;
3;3;
6;7;
8;1;
9;8;
13;6;
18;8;
20;10;
22;8;
23;1;
41;8;
43;1;
45;3;
46;3;
47;7;
48;8;
49;10;
53;8;
57;3;
58;8;
59;1;
60;10;
68;10;
70;7;
75;10;
76;9;
78;2;
79;4;
80;4;
81;8;
84;8;
85;2;
95;2;
96;6;
102;2;
105;1;
108;1;
110;1;
111;10;
117;10;
119;2;
129;8;
130;3;
134;6;
144;2;
149;9;
150;3;
André Santos;110;220;210;15;0010;
9;2;
10;10;
15;2;
16;4;
29;3;
37;9;
49;7;
60;1;
68;6;
69;9;
70;3;
100;2;
117;9;
141;3;
150;10;
Ana Rodrigues;105;270;260;53;0111;
5;10;
6;5;
9;9;
10;9;
17;5;
19;1;
20;5;
22;4;
27;1;
33;1;
35;8;
36;6;
37;4;
39;5;
40;3;
45;10;
47;3;
48;3;
56;1;
60;2;
65;8;
67;2;
69;1;
70;3;
74;7;
79;5;
83;9;
85;10;
89;9;
90;6;
98;8;
99;10;
103;3;
104;8;
105;8;
107;7;
109;9;
110;2;
111;3;
112;1;
116;4;
117;2;
118;6;
121;9;
126;6;
135;1;
137;10;
138;9;
144;5;
145;3;
147;2;
149;2;
150;4;
Pedro Almeida;115;290;280;41;1011;
1;9;
3;5;
7;3;
10;5;
12;5;
21;4;
25;5;
27;2;
28;9;
29;3;
30;2;
42;5;
43;1;
49;5;
55;4;
57;6;
62;8;
66;6;
71;3;
72;2;
75;1;
77;1;
78;1;
79;1;
86;5;
91;10;
92;9;
93;7;
94;2;
96;3;
97;9;
101;10;
108;7;
116;3;
122;7;
125;1;
126;8;
138;1;
139;5;
141;6;
143;6;
Fernanda Pereira;95;240;230;39;0101;
2;7;
5;5;
6;5;
12;7;
13;1;
19;1;
23;1;
24;7;
26;3;
30;4;
37;1;
38;4;
44;1;
45;8;
47;10;
51;8;
53;4;
62;5;
64;5;
67;6;
68;10;
84;3;
92;3;
93;3;
96;5;
99;9;
100;3;
103;10;
110;9;
116;2;
119;6;
120;5;
121;6;
123;2;
131;3;
135;6;
140;4;
142;6;
143;5;
Ricardo Gomes;110;310;300;35;1010;
11;8;
14;1;
17;3;
20;10;
21;1;
23;10;
24;9;
25;9;
29;10;
30;4;
35;1;
36;9;
47;4;
50;8;
61;3;
64;3;
68;5;
69;3;
70;6;
77;1;
86;9;
96;2;
99;6;
102;8;
116;2;
120;5;
123;9;
124;2;
131;7;
133;5;
134;5;
136;4;
144;7;
145;7;
148;5;
André Rodrigues;110;220;210;17;0010;
10;7;
21;6;
22;1;
29;4;
35;3;
37;6;
40;6;
45;5;
49;6;
53;5;
57;4;
90;6;
100;3;
102;6;
120;2;
141;7;
144;7;
Antonio Gomes;150;260;250;25;0011;
2;5;
7;10;
10;3;
22;2;
31;3;
37;4;
39;4;
45;4;
46;3;
48;2;
54;8;
59;9;
60;7;
76;4;
85;6;
87;9;
110;7;
111;9;
125;7;
131;6;
134;9;
139;1;
143;7;
144;4;
146;5;
Maria Souza;90;230;220;34;0101;
2;10;
13;7;
18;7;
20;8;
30;10;
33;9;
34;6;
35;2;
36;7;
38;6;
41;10;
44;1;
52;3;
58;3;
61;6;
62;1;
74;8;
77;2;
83;4;
91;8;
96;5;
97;8;
99;6;
104;10;
105;1;
115;9;
116;7;
119;8;
121;10;
126;5;
134;9;
140;1;
142;1;
147;7;
Carlos Santos;95;210;200;31;1100;
10;6;
16;3;
21;8;
22;8;
23;1;
26;6;
33;6;
36;8;
39;8;
45;3;
49;6;
53;5;
56;3;
68;8;
72;5;
73;8;
91;4;
95;2;
98;9;
99;1;
100;6;
104;5;
113;9;
116;6;
123;2;
124;4;
125;4;
131;3;
134;4;
140;7;
145;10;
Laura Ferreira;155;250;240;47;1001;
3;5;
16;3;
17;1;
21;4;
