50;10;4;
codigo;semestre;numero;nome;curso;CH;area
1;1;T1;Introdução à Computação;CC;68;0001
2;2;T1;Introdução à Computação;CC;68;0001
3;1;T1;Estruturas de Dados;CC+ES;68;0001
4;2;T1;Estruturas de Dados;CC+ES;68;0001
5;1;T1;Algoritmos e Programação I;CC;102;0001
6;2;T1;Algoritmos e Programação I;CC;102;0001
7;1;T1;Banco de Dados;SI+ES;68;0001
8;2;T1;Banco de Dados;SI+ES;68;0001
9;1;T1;Redes de Computadores;CC+ES;68;0010
10;2;T1;Redes de Computadores;CC+ES;68;0010
11;2;T1;Sistemas Operacionais;CC+EC;68;0100
12;1;T1;Sistemas Operacionais;CC+EC;68;0100
13;2;T1;Inteligência Artificial;CC+SI;68;0100
14;1;T1;Inteligência Artificial;CC+SI;68;0100
15;2;T1;Engenharia de Software;CC+ES;102;1000
16;1;T1;Engenharia de Software;CC+ES;102;1000
17;2;T1;Computação Gráfica;CC+EC;68;0100
18;1;T1;Computação Gráfica;CC+EC;68;0100
19;2;T1;Compiladores;CC;68;0100
20;1;T1;Compiladores;CC;68;0100
21;1;T1;Teoria da Computação;CC+ES;68;0010
22;2;T1;Teoria da Computação;CC+ES;68;0010
23;1;T1;Sistemas Distribuídos;SI;102;0100
24;2;T1;Sistemas Distribuídos;SI;102;0100
25;1;T1;Desenvolvimento Web;CC+EC;68;1000
26;2;T1;Desenvolvimento Web;CC+EC;68;1000
27;2;T1;Interação Humano-Computador;CC+ES;68;0010
28;1;T1;Interação Humano-Computador;CC+ES;68;0010
29;2;T1;Inteligência Artificial Avançada;CC+ES;102;1000
30;1;T1;Inteligência Artificial Avançada;CC+ES;102;1000
31;1;T1;Redes Avançadas;CC+ES;68;0001
32;2;T1;Redes Avançadas;CC+ES;68;0001
33;1;T1;Segurança de Sistemas;SI;102;0100
34;2;T1;Segurança de Sistemas;SI;102;0100
35;1;T1;Computação em Nuvem;CC+ES;68;1000
36;2;T1;Computação em Nuvem;CC+ES;68;1000
37;1;T1;Empreendedorismo em TI;CC+EC;68;1000
38;2;T1;Empreendedorismo em TI;CC+EC;68;1000
39;1;T1;Bioinformática;CC+ES;68;0010
40;2;T1;Bioinformática;CC+ES;68;0010
41;1;T1;Teoria da Computação;CC+ES;68;0010
42;2;T1;Engenharia de Software;CC+ES;102;1000
43;2;T1;Banco de Dados;SI+ES;68;0001
44;1;T1;Estruturas de Dados;CC+ES;68;0001
45;2;T1;Sistemas Distribuídos;SI;102;0100
46;2;T1;Algoritmos e Programação I;CC;102;0001
47;2;T1;Empreendedorismo em TI;CC+EC;68;1000
48;1;T2;Estruturas de Dados;CC+ES;68;0001
49;2;T1;Desenvolvimento Web;CC+EC;68;1000
50;2;T1;Computação Gráfica;CC+EC;68;0100

nome;CHmin1;CHmax1;CHmax2;preferencias;areas
Antonio Silva;150;260;250;8;0011;
2;7;
3;9;
5;7;
28;10;
36;1;
41;2;
46;2;
49;10;
Maria Oliveira;90;230;220;13;0101;
4;6;
5;4;
6;5;
8;4;
14;8;
18;9;
26;7;
30;5;
31;5;
33;7;
37;1;
48;10;
50;6;
Carlos Ferreira;95;210;200;7;1100;
12;9;
30;9;
33;7;
42;6;
47;5;
49;10;
50;1;
Laura Mendes;155;250;240;16;1001;
3;6;
4;9;
10;6;
16;5;
20;8;
22;1;
24;1;
25;4;
26;3;
27;2;
28;9;
34;7;
40;2;
42;3;
43;9;
49;1;
André Santos;110;220;210;2;0010;
9;3;
25;10;
Ana Rodrigues;105;270;260;13;0101;
5;8;
7;4;
8;5;
12;3;
13;3;
14;2;
16;7;
17;10;
18;7;
19;4;
43;2;
44;2;
49;5;
Pedro Almeida;115;290;280;8;0011;
1;3;
7;9;
28;5;
31;4;
35;3;
36;3;
38;10;
47;8;
Fernanda Pereira;95;240;230;14;0101;
1;10;
5;3;
8;4;
13;10;
19;10;
24;5;
26;7;
31;7;
34;10;
35;5;
42;1;
43;9;
44;7;
46;6;
Ricardo Gomes;110;310;300;11;1010;
11;3;
13;2;
20;6;
21;8;
22;1;
24;2;
30;7;
33;8;
40;5;
45;8;
50;6;
Carla Lima;90;450;440;8;0100;
14;10;
15;3;
16;3;
17;6;
29;9;
35;5;
38;4;
47;8;
